stem	scene	obj	part	instruction_path	positive_path	pos_shape	pos_min	pos_max	instruction_preview	instruction_len
ddae3b021060a409e4825d1109810d55f6c2cd5504de0aa0caacecf2205e954f_0_2	ddae3b021060a409e4825d1109810d55f6c2cd5504de0aa0caacecf2205e954f	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ddae3b021060a409e4825d1109810d55f6c2cd5504de0aa0caacecf2205e954f_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ddae3b021060a409e4825d1109810d55f6c2cd5504de0aa0caacecf2205e954f_0_2.pt	2x6	0.035326	202.8647	Grip marker on its cap.	23
aa96f304058e2e5b2e14f0c543879d0a68d52c0be8d0dc19cd158750bbc4ed80_1_0	aa96f304058e2e5b2e14f0c543879d0a68d52c0be8d0dc19cd158750bbc4ed80	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/aa96f304058e2e5b2e14f0c543879d0a68d52c0be8d0dc19cd158750bbc4ed80_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/aa96f304058e2e5b2e14f0c543879d0a68d52c0be8d0dc19cd158750bbc4ed80_1_0.pt	2x6	0.006954	367.178711	Fetch spoon by its utensil.	27
b82314371d1110e523ef34bc2fec7650a40796d7377d45601dbbec55e6902b70_1_2	b82314371d1110e523ef34bc2fec7650a40796d7377d45601dbbec55e6902b70	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/b82314371d1110e523ef34bc2fec7650a40796d7377d45601dbbec55e6902b70_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/b82314371d1110e523ef34bc2fec7650a40796d7377d45601dbbec55e6902b70_1_2.pt	5x6	0.088037	257.906189	Pick up ball by its bounce.	27
afdd84bcf9b03ca7ce9bdf0372a87e7aafb24d0e069ec09dd314e4ad1adb1779_0_2	afdd84bcf9b03ca7ce9bdf0372a87e7aafb24d0e069ec09dd314e4ad1adb1779	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/afdd84bcf9b03ca7ce9bdf0372a87e7aafb24d0e069ec09dd314e4ad1adb1779_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/afdd84bcf9b03ca7ce9bdf0372a87e7aafb24d0e069ec09dd314e4ad1adb1779_0_2.pt	4x6	0.075397	370.58194	Lift ball by its bounce.	24
34fd9b7dea6cbd7f0c51354cc1d37a34cbd220fba58ae5eb7f09d534edaaa281_1_0	34fd9b7dea6cbd7f0c51354cc1d37a34cbd220fba58ae5eb7f09d534edaaa281	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/34fd9b7dea6cbd7f0c51354cc1d37a34cbd220fba58ae5eb7f09d534edaaa281_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/34fd9b7dea6cbd7f0c51354cc1d37a34cbd220fba58ae5eb7f09d534edaaa281_1_0.pt	10x6	0.03407	371.108826	Lift pen by its barrel.	23
d0e8ae332d383dc846eda5c7a0a122acff7d135d7fcf449ea7f5914d3534dcb5_0_2	d0e8ae332d383dc846eda5c7a0a122acff7d135d7fcf449ea7f5914d3534dcb5	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/d0e8ae332d383dc846eda5c7a0a122acff7d135d7fcf449ea7f5914d3534dcb5_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/d0e8ae332d383dc846eda5c7a0a122acff7d135d7fcf449ea7f5914d3534dcb5_0_2.pt	10x6	0.019306	368.528107	Lift eraser by its texture.	27
cf98b8f923dcf55582ea2b9b3f282aa4bf764bfe304b17880fb2595798d43d97_0_3	cf98b8f923dcf55582ea2b9b3f282aa4bf764bfe304b17880fb2595798d43d97	0	3	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/cf98b8f923dcf55582ea2b9b3f282aa4bf764bfe304b17880fb2595798d43d97_0_3.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/cf98b8f923dcf55582ea2b9b3f282aa4bf764bfe304b17880fb2595798d43d97_0_3.pt	3x6	0.013976	293.580353	Grab apple on its stem.	23
1f471d23c19b0bd57934104a7f261f9d0a9895f50b62509168d1222633bc597c_0_0	1f471d23c19b0bd57934104a7f261f9d0a9895f50b62509168d1222633bc597c	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/1f471d23c19b0bd57934104a7f261f9d0a9895f50b62509168d1222633bc597c_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/1f471d23c19b0bd57934104a7f261f9d0a9895f50b62509168d1222633bc597c_0_0.pt	4x6	0.064929	204.238159	Fetch apple by its skin.	24
8b966e0ad236be0c548f20ee7412e3fe7802d093a568dc5a8800ce6e13ad2c72_0_1	8b966e0ad236be0c548f20ee7412e3fe7802d093a568dc5a8800ce6e13ad2c72	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/8b966e0ad236be0c548f20ee7412e3fe7802d093a568dc5a8800ce6e13ad2c72_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/8b966e0ad236be0c548f20ee7412e3fe7802d093a568dc5a8800ce6e13ad2c72_0_1.pt	10x6	0.030279	385.404907	Grab key on its notches.	24
3bb1d63a66f6557cd8d937175e18e3d7fbd6e3e2db2e90f14f05c025ed8ab145_0_0	3bb1d63a66f6557cd8d937175e18e3d7fbd6e3e2db2e90f14f05c025ed8ab145	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/3bb1d63a66f6557cd8d937175e18e3d7fbd6e3e2db2e90f14f05c025ed8ab145_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/3bb1d63a66f6557cd8d937175e18e3d7fbd6e3e2db2e90f14f05c025ed8ab145_0_0.pt	5x6	0.011776	359.795349	Take hold of hairbrush on its bristles.	39
c2d40d59eb22deb726bdc15cb36c4e34652c64c6ce1383c5852861e1ddf87a4d_1_2	c2d40d59eb22deb726bdc15cb36c4e34652c64c6ce1383c5852861e1ddf87a4d	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c2d40d59eb22deb726bdc15cb36c4e34652c64c6ce1383c5852861e1ddf87a4d_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c2d40d59eb22deb726bdc15cb36c4e34652c64c6ce1383c5852861e1ddf87a4d_1_2.pt	25x6	0.009804	356.276367	Lift fork by its prongs.	24
f0cd1c08e78a6bb98c42f9a6b8aa39eb624395568db28ebcdbc11a95c4181813_0_2	f0cd1c08e78a6bb98c42f9a6b8aa39eb624395568db28ebcdbc11a95c4181813	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/f0cd1c08e78a6bb98c42f9a6b8aa39eb624395568db28ebcdbc11a95c4181813_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/f0cd1c08e78a6bb98c42f9a6b8aa39eb624395568db28ebcdbc11a95c4181813_0_2.pt	23x6	0.012378	368.865326	Fetch spoon by its handle.	26
5cee09ab953cd2e4400f267c7b818a5c6e919ea17a77236a7b581814bb82d177_1_0	5cee09ab953cd2e4400f267c7b818a5c6e919ea17a77236a7b581814bb82d177	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/5cee09ab953cd2e4400f267c7b818a5c6e919ea17a77236a7b581814bb82d177_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/5cee09ab953cd2e4400f267c7b818a5c6e919ea17a77236a7b581814bb82d177_1_0.pt	9x6	0.080695	176.482193	Grab lime on its skin.	22
c0e56550586454c9354164ec20b0fc94036b3249c02a317e5656c3f479832105_0_2	c0e56550586454c9354164ec20b0fc94036b3249c02a317e5656c3f479832105	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c0e56550586454c9354164ec20b0fc94036b3249c02a317e5656c3f479832105_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c0e56550586454c9354164ec20b0fc94036b3249c02a317e5656c3f479832105_0_2.pt	1x6	1.531052	197.479492	Pick up marker by its cap.	26
6f2587200111dd03758396bc68da3e3c4829f520339152e09a411be5dd84c502_0_2	6f2587200111dd03758396bc68da3e3c4829f520339152e09a411be5dd84c502	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/6f2587200111dd03758396bc68da3e3c4829f520339152e09a411be5dd84c502_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/6f2587200111dd03758396bc68da3e3c4829f520339152e09a411be5dd84c502_0_2.pt	18x6	0.013572	264.382507	Grab spoon on its handle.	25
